record_id,job_record_id,source_id,source_name,skill,evidence,collected_at
meituan_careers:4617408310:skill:2,meituan_careers:4617408310,meituan_careers,Meituan Careers,Marketing,松鼠便利西部大区成都中心仓运营支持 1. 结算与费用管理：依据合同约定计费标准，独立核算应付费用，识别并标记异常差异项，在业财系统中准确创建结算申请单并完成审批跟进，主动发现、分析结算差异原因，推动多方协调核实与解决。 2. 物流成本分析与数据支持：定期整理汇总结算相关数据，制作物流成本分析报表，识别成本异常和优化空间，为成本控制及精细化运营提供数据支撑。 3. 闪购商家入驻与规则管理：负责闪购商家入驻规则的迭代优化，协同合规、GA等业务方及时更新审核规则，完成内外部政策透传与规则落地。 4. 中心仓运营支持：负责输出中心仓日报，支持仓配经理精细化运营；管理差异专员的认责和举证效率，驱动履约体验提升；定期收集门店和采销的投诉与反馈，协助优化流程、提升全链路体验；负责大区内相关岗位的绩效得分核算。 5. 仓内行政与后勤管理：负责中心仓物资设备验收、入账、盘点、报损及水电办公成本控制结算；负责人员排班休假管理、5S管理，以及外部联络接待（物业、回收商、设备维保、消防等）。 1. 加入高速发展的松鼠便利，参与区域核心仓储运营。 2. 扁平化管理，提供清晰的职业成长路径。 3. 团队氛围年轻活,2026-07-20T14:35:58+08:00
meituan_careers:4616982976:skill:1,meituan_careers:4616982976,meituan_careers,Meituan Careers,Security,松鼠便利华南区广州自营中心仓运营支持 岗位职责 1. 结算与费用管理：依据合同约定计费标准，独立核算应付费用，识别并标记异常差异项，在业财系统中准确创建结算申请单并完成审批跟进，主动发现、分析结算差异原因，推动多方协调核实与解决。 2. 物流成本分析与数据支持：定期整理汇总结算相关数据，制作物流成本分析报表，识别成本异常和优化空间，为成本控制及精细化运营提供数据支撑。 3. 闪购商家入驻与规则管理：负责闪购商家入驻规则的迭代优化，协同合规、GA等业务方及时更新审核规则，完成内外部政策透传与规则落地。 4. 中心仓运营支持：负责输出中心仓日报，支持仓配经理精细化运营；管理差异专员的认责和举证效率，驱动履约体验提升；定期收集门店和采销的投诉与反馈，协助优化流程、提升全链路体验；负责大区内相关岗位的绩效得分核算。 5. 仓内行政与后勤管理：负责中心仓物资设备验收、入账、盘点、报损及水电办公成本控制结算；负责人员排班休假管理、5S管理，以及外部联络接待（物业、回收商、设备维保、消防等）。 1. 加入高速发展的松鼠便利，参与区域核心仓储运营相关工作； 2. 扁平化管理，提供清晰的职业成长路径；,2026-07-20T14:35:58+08:00
meituan_careers:4616982976:skill:2,meituan_careers:4616982976,meituan_careers,Meituan Careers,Marketing,松鼠便利华南区广州自营中心仓运营支持 岗位职责 1. 结算与费用管理：依据合同约定计费标准，独立核算应付费用，识别并标记异常差异项，在业财系统中准确创建结算申请单并完成审批跟进，主动发现、分析结算差异原因，推动多方协调核实与解决。 2. 物流成本分析与数据支持：定期整理汇总结算相关数据，制作物流成本分析报表，识别成本异常和优化空间，为成本控制及精细化运营提供数据支撑。 3. 闪购商家入驻与规则管理：负责闪购商家入驻规则的迭代优化，协同合规、GA等业务方及时更新审核规则，完成内外部政策透传与规则落地。 4. 中心仓运营支持：负责输出中心仓日报，支持仓配经理精细化运营；管理差异专员的认责和举证效率，驱动履约体验提升；定期收集门店和采销的投诉与反馈，协助优化流程、提升全链路体验；负责大区内相关岗位的绩效得分核算。 5. 仓内行政与后勤管理：负责中心仓物资设备验收、入账、盘点、报损及水电办公成本控制结算；负责人员排班休假管理、5S管理，以及外部联络接待（物业、回收商、设备维保、消防等）。 1. 加入高速发展的松鼠便利，参与区域核心仓储运营相关工作； 2. 扁平化管理，提供清晰的职业成长路径；,2026-07-20T14:35:58+08:00
meituan_careers:4121574697:skill:1,meituan_careers:4121574697,meituan_careers,Meituan Careers,Product,增长产品Leader 负责Keeta增长核心产品策略的制定与产品体系建设，通过构建智能化的用户激励及提频产品能力，在优化补贴效率的同时驱动用户心智的建立与消费习惯的养成。 1、【增长策略制定】 基于Keeta业务在不同区域的发展阶段，深入洞察用户画像与消费场景，制定以“提频”和“LTV提升”为核心的增长产品策略，统筹规划用户从留存到提频的全链路转化路径。 2、【产品体系建设】 带领团队构建用户增长产品矩阵。重点包括：搭建智能补贴策略中台，实现补贴的精准计算、持续优化补贴ROI；设计并迭代如券包售卖、任务体系、会员体系、游戏化场景等核心产品功能，通过组合拳强化用户粘性，提升高价值用户的消费频次。 3、【团队管理与跨域协同】 带领团队设定增长目标与Roadmap，并与各区域业务及协作方对齐，高效协同资源，确保项目取得预期业务结果。 4、【AI应用】运用 AI 工具（如 ChatGPT/Copilot/内部 AI 平台）提升日常工作效率，推动团队 AI 工具的落地应用 1、全球拓展的机会，国际化视野，更是职业选择带宽的提升 2、AI-Native 的工作氛围，注重人机协作效率,2026-07-20T14:35:58+08:00
meituan_careers:4121574697:skill:2,meituan_careers:4121574697,meituan_careers,Meituan Careers,Marketing,增长产品Leader 负责Keeta增长核心产品策略的制定与产品体系建设，通过构建智能化的用户激励及提频产品能力，在优化补贴效率的同时驱动用户心智的建立与消费习惯的养成。 1、【增长策略制定】 基于Keeta业务在不同区域的发展阶段，深入洞察用户画像与消费场景，制定以“提频”和“LTV提升”为核心的增长产品策略，统筹规划用户从留存到提频的全链路转化路径。 2、【产品体系建设】 带领团队构建用户增长产品矩阵。重点包括：搭建智能补贴策略中台，实现补贴的精准计算、持续优化补贴ROI；设计并迭代如券包售卖、任务体系、会员体系、游戏化场景等核心产品功能，通过组合拳强化用户粘性，提升高价值用户的消费频次。 3、【团队管理与跨域协同】 带领团队设定增长目标与Roadmap，并与各区域业务及协作方对齐，高效协同资源，确保项目取得预期业务结果。 4、【AI应用】运用 AI 工具（如 ChatGPT/Copilot/内部 AI 平台）提升日常工作效率，推动团队 AI 工具的落地应用 1、全球拓展的机会，国际化视野，更是职业选择带宽的提升 2、AI-Native 的工作氛围，注重人机协作效率,2026-07-20T14:35:58+08:00
meituan_careers:4121574697:skill:3,meituan_careers:4121574697,meituan_careers,Meituan Careers,Design,增长产品Leader 负责Keeta增长核心产品策略的制定与产品体系建设，通过构建智能化的用户激励及提频产品能力，在优化补贴效率的同时驱动用户心智的建立与消费习惯的养成。 1、【增长策略制定】 基于Keeta业务在不同区域的发展阶段，深入洞察用户画像与消费场景，制定以“提频”和“LTV提升”为核心的增长产品策略，统筹规划用户从留存到提频的全链路转化路径。 2、【产品体系建设】 带领团队构建用户增长产品矩阵。重点包括：搭建智能补贴策略中台，实现补贴的精准计算、持续优化补贴ROI；设计并迭代如券包售卖、任务体系、会员体系、游戏化场景等核心产品功能，通过组合拳强化用户粘性，提升高价值用户的消费频次。 3、【团队管理与跨域协同】 带领团队设定增长目标与Roadmap，并与各区域业务及协作方对齐，高效协同资源，确保项目取得预期业务结果。 4、【AI应用】运用 AI 工具（如 ChatGPT/Copilot/内部 AI 平台）提升日常工作效率，推动团队 AI 工具的落地应用 1、全球拓展的机会，国际化视野，更是职业选择带宽的提升 2、AI-Native 的工作氛围，注重人机协作效率,2026-07-20T14:35:58+08:00
meituan_careers:4616303738:skill:1,meituan_careers:4616303738,meituan_careers,Meituan Careers,Security,北京中心仓运营支持 1.结算与费用管理：依据合同约定计费标准，独立核算应付费用，识别并标记异常差异项，在业财系统中准确创建结算申请单并完成审批跟进，主动发现、分析结算差异原因，推动多方协调核实与解决。 2. 物流成本分析与数据支持：定期整理汇总结算相关数据，制作物流成本分析报表，识别成本异常和优化空间，为成本控制及精细化运营提供数据支撑。 3. 闪购商家入驻与规则管理：负责闪购商家入驻规则的迭代优化，协同合规、GA等业务方及时更新审核规则，完成内外部政策透传与规则落地。 4. 中心仓运营支持：负责输出中心仓日报，支持仓配经理精细化运营；管理差异专员的认责和举证效率，驱动履约体验提升；定期收集门店和采销的投诉与反馈，协助优化流程、提升全链路体验；负责大区内相关岗位的绩效得分核算。 5. 仓内行政与后勤管理：负责中心仓物资设备验收、入账、盘点、报损及水电办公成本控制结算；负责人员排班休假管理、5S管理，以及外部联络接待（物业、回收商、设备维保、消防等）。 1. 加入高速发展的松鼠便利，参与区域核心仓储运营。 2. 扁平化管理，提供清晰的职业成长路径。 3. 团队氛围年轻活跃，注重员工能力提,2026-07-20T14:35:58+08:00
meituan_careers:4616303738:skill:2,meituan_careers:4616303738,meituan_careers,Meituan Careers,Marketing,北京中心仓运营支持 1.结算与费用管理：依据合同约定计费标准，独立核算应付费用，识别并标记异常差异项，在业财系统中准确创建结算申请单并完成审批跟进，主动发现、分析结算差异原因，推动多方协调核实与解决。 2. 物流成本分析与数据支持：定期整理汇总结算相关数据，制作物流成本分析报表，识别成本异常和优化空间，为成本控制及精细化运营提供数据支撑。 3. 闪购商家入驻与规则管理：负责闪购商家入驻规则的迭代优化，协同合规、GA等业务方及时更新审核规则，完成内外部政策透传与规则落地。 4. 中心仓运营支持：负责输出中心仓日报，支持仓配经理精细化运营；管理差异专员的认责和举证效率，驱动履约体验提升；定期收集门店和采销的投诉与反馈，协助优化流程、提升全链路体验；负责大区内相关岗位的绩效得分核算。 5. 仓内行政与后勤管理：负责中心仓物资设备验收、入账、盘点、报损及水电办公成本控制结算；负责人员排班休假管理、5S管理，以及外部联络接待（物业、回收商、设备维保、消防等）。 1. 加入高速发展的松鼠便利，参与区域核心仓储运营。 2. 扁平化管理，提供清晰的职业成长路径。 3. 团队氛围年轻活跃，注重员工能力提,2026-07-20T14:35:58+08:00
meituan_careers:4615391621:skill:1,meituan_careers:4615391621,meituan_careers,Meituan Careers,Product,美团闪购-松鼠便利-体验运营 1、负责松鼠体验运营的整体策略制定与执行，提升用户端体验及商家供给质量，推动体验指标提升 2、通过数据分析与用户反馈，识别体验痛点并输出可落地的优化方案 3、协同产研、采销、品控等团队，推动方案从规则设计到产品能力落地的全流程，确保运营目标达成 4、持续追踪改善效果，复盘经验，形成可复用的体验方法论 1、参与核心业务从10-100的发展过程，深入自营零售业务，业务增速快 2、全局视角，与多个部门及角色密切合作，参与核心体验运营体系建设，成长空间大,2026-07-20T14:35:58+08:00
meituan_careers:4615391621:skill:2,meituan_careers:4615391621,meituan_careers,Meituan Careers,Marketing,美团闪购-松鼠便利-体验运营 1、负责松鼠体验运营的整体策略制定与执行，提升用户端体验及商家供给质量，推动体验指标提升 2、通过数据分析与用户反馈，识别体验痛点并输出可落地的优化方案 3、协同产研、采销、品控等团队，推动方案从规则设计到产品能力落地的全流程，确保运营目标达成 4、持续追踪改善效果，复盘经验，形成可复用的体验方法论 1、参与核心业务从10-100的发展过程，深入自营零售业务，业务增速快 2、全局视角，与多个部门及角色密切合作，参与核心体验运营体系建设，成长空间大,2026-07-20T14:35:58+08:00
meituan_careers:4615391621:skill:3,meituan_careers:4615391621,meituan_careers,Meituan Careers,Design,美团闪购-松鼠便利-体验运营 1、负责松鼠体验运营的整体策略制定与执行，提升用户端体验及商家供给质量，推动体验指标提升 2、通过数据分析与用户反馈，识别体验痛点并输出可落地的优化方案 3、协同产研、采销、品控等团队，推动方案从规则设计到产品能力落地的全流程，确保运营目标达成 4、持续追踪改善效果，复盘经验，形成可复用的体验方法论 1、参与核心业务从10-100的发展过程，深入自营零售业务，业务增速快 2、全局视角，与多个部门及角色密切合作，参与核心体验运营体系建设，成长空间大,2026-07-20T14:35:58+08:00
meituan_careers:4614012197:skill:1,meituan_careers:4614012197,meituan_careers,Meituan Careers,Product,"闪购-AI产品经理 1、负责Agent场景挖掘与优先级判断，定义Agent的业务逻辑边界，对落地后的质量、业务指标提升及价值创造负责。 2、负责 Agent 工作流全链路设计，包括但不限于 Tool 调用链路、长短期记忆（Memory）管理、兜底降级逻辑及 Human-in-the-loop（人机协同）机制，确保方案的工程可行性与业务连续性。 3、负责 Skill 体系建设与标准化，推动内部业务系统工具化，定义并迭代 Skill 接入标准，确保 Skill 的接入效率和调用稳定性。 4、建立 Agent 效果评测体系，制定多维核心指标。通过对 Bad Case 的深度归因分析，驱动 Prompt 调优及算法策略改进，持续提升线上任务完成率。 1、不仅是""用 AI""，而是深度参与 Agent 演进。鼓励试错，提供充足的模型算力与真实的业务土壤支持。 2、团队推崇简单直接的沟通，拒绝无效内耗。一切以解决问题为导向。在这里，你将与懂技术、重落地的战友并肩作战。",2026-07-20T14:35:58+08:00
meituan_careers:4614012197:skill:2,meituan_careers:4614012197,meituan_careers,Meituan Careers,Design,"闪购-AI产品经理 1、负责Agent场景挖掘与优先级判断，定义Agent的业务逻辑边界，对落地后的质量、业务指标提升及价值创造负责。 2、负责 Agent 工作流全链路设计，包括但不限于 Tool 调用链路、长短期记忆（Memory）管理、兜底降级逻辑及 Human-in-the-loop（人机协同）机制，确保方案的工程可行性与业务连续性。 3、负责 Skill 体系建设与标准化，推动内部业务系统工具化，定义并迭代 Skill 接入标准，确保 Skill 的接入效率和调用稳定性。 4、建立 Agent 效果评测体系，制定多维核心指标。通过对 Bad Case 的深度归因分析，驱动 Prompt 调优及算法策略改进，持续提升线上任务完成率。 1、不仅是""用 AI""，而是深度参与 Agent 演进。鼓励试错，提供充足的模型算力与真实的业务土壤支持。 2、团队推崇简单直接的沟通，拒绝无效内耗。一切以解决问题为导向。在这里，你将与懂技术、重落地的战友并肩作战。",2026-07-20T14:35:58+08:00
meituan_careers:4614012197:skill:3,meituan_careers:4614012197,meituan_careers,Meituan Careers,Prompt Engineering,"闪购-AI产品经理 1、负责Agent场景挖掘与优先级判断，定义Agent的业务逻辑边界，对落地后的质量、业务指标提升及价值创造负责。 2、负责 Agent 工作流全链路设计，包括但不限于 Tool 调用链路、长短期记忆（Memory）管理、兜底降级逻辑及 Human-in-the-loop（人机协同）机制，确保方案的工程可行性与业务连续性。 3、负责 Skill 体系建设与标准化，推动内部业务系统工具化，定义并迭代 Skill 接入标准，确保 Skill 的接入效率和调用稳定性。 4、建立 Agent 效果评测体系，制定多维核心指标。通过对 Bad Case 的深度归因分析，驱动 Prompt 调优及算法策略改进，持续提升线上任务完成率。 1、不仅是""用 AI""，而是深度参与 Agent 演进。鼓励试错，提供充足的模型算力与真实的业务土壤支持。 2、团队推崇简单直接的沟通，拒绝无效内耗。一切以解决问题为导向。在这里，你将与懂技术、重落地的战友并肩作战。",2026-07-20T14:35:58+08:00
meituan_careers:4612329304:skill:1,meituan_careers:4612329304,meituan_careers,Meituan Careers,Marketing,"Darkstore Workforce Management 1.Based on the headcount targets required by business needs, break down the recruitment pace and cycle to ensure sufficient personnel. 2. With the goal of achieving the scale of suppliers and delivery capabilities, promote the improvement of the quantity and quality of procurement and introduction of merchants, and establish a supporting merchant management mechanism and system capabilities. 3. Assist in developing and optimizing staffing strategies to support manp",2026-07-20T14:35:58+08:00
meituan_careers:4612275859:skill:1,meituan_careers:4612275859,meituan_careers,Meituan Careers,Marketing,美团无人车大客户拓展岗（KA) 1、聚焦即时零售行业下的无人物流车配送场景（同城无人物流车配送场景），具备KA销售及客户管理经验，对快消品，物流，医药，商超，制造，园区等行业挖掘无人车业务配送场景，同时具备为如上行业提供解决方案的能力 2、有大客户开发全局思维，能获取KA客户真实业务诉求，并联合内部资源推动KA客户业务方案最终签约及落地。持续沉淀行业解决方案，并在无人物流车行业中提供可落地的方案模型，对同行业客户进行业务孵化。 无人物流车作为新兴行业，是规模化落地的高价值核心场景，是美团战略业务部署，行业处于高速增长期，加入美团无人配送将有机会引领行业政策导向，推动行业发展。 带薪年假、定期体检、五险一金，发展空间大、个人能力提升快。,2026-07-20T14:35:58+08:00
meituan_careers:4611956079:skill:1,meituan_careers:4611956079,meituan_careers,Meituan Careers,Product,无人车业务部-商超零售行业KA负责人 1、聚焦商超零售行业，负责全国连锁商超，便利店，生鲜连锁，餐饮连锁KA客户的开发与维护，制定客户开发计划，完成销售目标，推动业务规模化增长。 2、深度拆解零售行业城配场景痛点，挖掘客户需求，输出无人配送解决方案并推动签约落地，建立长期稳定的战略合作关系。 3、统筹项目从试点验证到规模化落地的全流程，把控全项目进度节点，统筹协调产品、研发、交付、技术等内外部资源，保障项目落地和稳定运营，跟进项目回款，对交付质量和客户满意度负责。 4、定期输出商超零售行业市场分析报告，根据客户需求和行业特点反向推动产品，解决方案迭代优化。 5、积极探索并落地 AI 工具在客户拓展、项目管理、方案制作等工作场景中的应用，借助 AI 能力提升销售效率与客户服务质量，推动客户场景化落地合作。 商超零售是无人车商业化落地核心板块，业务发展空间大。 沉淀自动驾驶+快消供应链复合经验。 激励政策优厚，发展空间大、个人能力提升快。,2026-07-20T14:35:58+08:00
meituan_careers:4611956079:skill:2,meituan_careers:4611956079,meituan_careers,Meituan Careers,Marketing,无人车业务部-商超零售行业KA负责人 1、聚焦商超零售行业，负责全国连锁商超，便利店，生鲜连锁，餐饮连锁KA客户的开发与维护，制定客户开发计划，完成销售目标，推动业务规模化增长。 2、深度拆解零售行业城配场景痛点，挖掘客户需求，输出无人配送解决方案并推动签约落地，建立长期稳定的战略合作关系。 3、统筹项目从试点验证到规模化落地的全流程，把控全项目进度节点，统筹协调产品、研发、交付、技术等内外部资源，保障项目落地和稳定运营，跟进项目回款，对交付质量和客户满意度负责。 4、定期输出商超零售行业市场分析报告，根据客户需求和行业特点反向推动产品，解决方案迭代优化。 5、积极探索并落地 AI 工具在客户拓展、项目管理、方案制作等工作场景中的应用，借助 AI 能力提升销售效率与客户服务质量，推动客户场景化落地合作。 商超零售是无人车商业化落地核心板块，业务发展空间大。 沉淀自动驾驶+快消供应链复合经验。 激励政策优厚，发展空间大、个人能力提升快。,2026-07-20T14:35:58+08:00
meituan_careers:4611929667:skill:1,meituan_careers:4611929667,meituan_careers,Meituan Careers,LLM,神抢手整合营销专家 1. 建立神抢手频道的用户增长玩法，围绕 DAU、访问转化、复访、下单转化等指标，设计阶段性增长策略和运营节奏。结合 AI 技术能力（如智能推荐、用户分层模型、AI 人群圈选等）提升增长效率和精准度。 2. 策划并落地频道级营销活动，包括但不限于大牌合作、主题场景等。探索 AI 辅助活动创意生成、智能选品、动态定价等创新玩法，提升活动策划效率与效果。 3.主动挖掘创新机会，例如热点借势、城市/人群分层玩法、社交裂变等，提升频道声量和用户访问习惯。利用 AI 工具进行热点预测、内容生成（AIGC）、素材批量化生产及效果优化。 4. 对活动数据负责，建立从曝光、点击、访问、转化、复访到 DAU 拉动的评估体系，持续优化活动 ROI、DAU 成本。借助 AI 数据分析工具进行智能归因、效果预测和策略迭代。 1. 参与核心业务增长项目，直接影响产品关键指标。 2. 扁平化管理，高效协作的团队氛围。,2026-07-20T14:35:58+08:00
meituan_careers:4611929667:skill:2,meituan_careers:4611929667,meituan_careers,Meituan Careers,Product,神抢手整合营销专家 1. 建立神抢手频道的用户增长玩法，围绕 DAU、访问转化、复访、下单转化等指标，设计阶段性增长策略和运营节奏。结合 AI 技术能力（如智能推荐、用户分层模型、AI 人群圈选等）提升增长效率和精准度。 2. 策划并落地频道级营销活动，包括但不限于大牌合作、主题场景等。探索 AI 辅助活动创意生成、智能选品、动态定价等创新玩法，提升活动策划效率与效果。 3.主动挖掘创新机会，例如热点借势、城市/人群分层玩法、社交裂变等，提升频道声量和用户访问习惯。利用 AI 工具进行热点预测、内容生成（AIGC）、素材批量化生产及效果优化。 4. 对活动数据负责，建立从曝光、点击、访问、转化、复访到 DAU 拉动的评估体系，持续优化活动 ROI、DAU 成本。借助 AI 数据分析工具进行智能归因、效果预测和策略迭代。 1. 参与核心业务增长项目，直接影响产品关键指标。 2. 扁平化管理，高效协作的团队氛围。,2026-07-20T14:35:58+08:00
meituan_careers:4611929667:skill:3,meituan_careers:4611929667,meituan_careers,Meituan Careers,Marketing,神抢手整合营销专家 1. 建立神抢手频道的用户增长玩法，围绕 DAU、访问转化、复访、下单转化等指标，设计阶段性增长策略和运营节奏。结合 AI 技术能力（如智能推荐、用户分层模型、AI 人群圈选等）提升增长效率和精准度。 2. 策划并落地频道级营销活动，包括但不限于大牌合作、主题场景等。探索 AI 辅助活动创意生成、智能选品、动态定价等创新玩法，提升活动策划效率与效果。 3.主动挖掘创新机会，例如热点借势、城市/人群分层玩法、社交裂变等，提升频道声量和用户访问习惯。利用 AI 工具进行热点预测、内容生成（AIGC）、素材批量化生产及效果优化。 4. 对活动数据负责，建立从曝光、点击、访问、转化、复访到 DAU 拉动的评估体系，持续优化活动 ROI、DAU 成本。借助 AI 数据分析工具进行智能归因、效果预测和策略迭代。 1. 参与核心业务增长项目，直接影响产品关键指标。 2. 扁平化管理，高效协作的团队氛围。,2026-07-20T14:35:58+08:00
meituan_careers:4611929667:skill:4,meituan_careers:4611929667,meituan_careers,Meituan Careers,Design,神抢手整合营销专家 1. 建立神抢手频道的用户增长玩法，围绕 DAU、访问转化、复访、下单转化等指标，设计阶段性增长策略和运营节奏。结合 AI 技术能力（如智能推荐、用户分层模型、AI 人群圈选等）提升增长效率和精准度。 2. 策划并落地频道级营销活动，包括但不限于大牌合作、主题场景等。探索 AI 辅助活动创意生成、智能选品、动态定价等创新玩法，提升活动策划效率与效果。 3.主动挖掘创新机会，例如热点借势、城市/人群分层玩法、社交裂变等，提升频道声量和用户访问习惯。利用 AI 工具进行热点预测、内容生成（AIGC）、素材批量化生产及效果优化。 4. 对活动数据负责，建立从曝光、点击、访问、转化、复访到 DAU 拉动的评估体系，持续优化活动 ROI、DAU 成本。借助 AI 数据分析工具进行智能归因、效果预测和策略迭代。 1. 参与核心业务增长项目，直接影响产品关键指标。 2. 扁平化管理，高效协作的团队氛围。,2026-07-20T14:35:58+08:00
meituan_careers:4606690800:skill:1,meituan_careers:4606690800,meituan_careers,Meituan Careers,SQL,无人车业务部-整车研发质量经理 1）项目启动阶段牵头制定研发质量目标，将整车级目标拆解为系统级与零部件级。运用AI工具在项目推进中定期检核。 2）建立项目质量阀点评审管理机制，明确阀点准入/准出标准。运用AI智能审核工具管控阀点交付物合规性，出具主导阀点评审会议，输出评审报告。 3）建立历史问题数据库与FMEA管理机制，将验教训转化为设计规避。可运用AI技术学习历史设计规范与失效数据。 4）创建TIR/BIR问题跟踪管控清单，主导问题点改善推进，通过专题周会review问题进展、协调跨部门资源、评估延期风险。 5）管控测试、试验验证过程，针对测试中暴露的系统性失效，运用AI数据分析工具进行根因分析与失效模式识别，辅助8D问题解决，验证措施在后续样车上的有效性，直至问题彻底关闭。 6）组织各开发阶段实车静态评审及动态主观评价活动，建立问题跟踪管控清单。 1.置身于前瞻技术领域下的创新性应用项目，拥有广阔的发展空间，有机会参与和见证无人物流车的规模化落地运营； 2.团队内大咖云集，能够和无人驾驶、人工智能等多元化背景的团队技术大牛一起工作，共建项目，共同进步。 3.预测性维护先行者：AI驱,2026-07-20T14:35:58+08:00
meituan_careers:4606690800:skill:2,meituan_careers:4606690800,meituan_careers,Meituan Careers,Testing,无人车业务部-整车研发质量经理 1）项目启动阶段牵头制定研发质量目标，将整车级目标拆解为系统级与零部件级。运用AI工具在项目推进中定期检核。 2）建立项目质量阀点评审管理机制，明确阀点准入/准出标准。运用AI智能审核工具管控阀点交付物合规性，出具主导阀点评审会议，输出评审报告。 3）建立历史问题数据库与FMEA管理机制，将验教训转化为设计规避。可运用AI技术学习历史设计规范与失效数据。 4）创建TIR/BIR问题跟踪管控清单，主导问题点改善推进，通过专题周会review问题进展、协调跨部门资源、评估延期风险。 5）管控测试、试验验证过程，针对测试中暴露的系统性失效，运用AI数据分析工具进行根因分析与失效模式识别，辅助8D问题解决，验证措施在后续样车上的有效性，直至问题彻底关闭。 6）组织各开发阶段实车静态评审及动态主观评价活动，建立问题跟踪管控清单。 1.置身于前瞻技术领域下的创新性应用项目，拥有广阔的发展空间，有机会参与和见证无人物流车的规模化落地运营； 2.团队内大咖云集，能够和无人驾驶、人工智能等多元化背景的团队技术大牛一起工作，共建项目，共同进步。 3.预测性维护先行者：AI驱,2026-07-20T14:35:58+08:00
meituan_careers:4606690800:skill:3,meituan_careers:4606690800,meituan_careers,Meituan Careers,Security,无人车业务部-整车研发质量经理 1）项目启动阶段牵头制定研发质量目标，将整车级目标拆解为系统级与零部件级。运用AI工具在项目推进中定期检核。 2）建立项目质量阀点评审管理机制，明确阀点准入/准出标准。运用AI智能审核工具管控阀点交付物合规性，出具主导阀点评审会议，输出评审报告。 3）建立历史问题数据库与FMEA管理机制，将验教训转化为设计规避。可运用AI技术学习历史设计规范与失效数据。 4）创建TIR/BIR问题跟踪管控清单，主导问题点改善推进，通过专题周会review问题进展、协调跨部门资源、评估延期风险。 5）管控测试、试验验证过程，针对测试中暴露的系统性失效，运用AI数据分析工具进行根因分析与失效模式识别，辅助8D问题解决，验证措施在后续样车上的有效性，直至问题彻底关闭。 6）组织各开发阶段实车静态评审及动态主观评价活动，建立问题跟踪管控清单。 1.置身于前瞻技术领域下的创新性应用项目，拥有广阔的发展空间，有机会参与和见证无人物流车的规模化落地运营； 2.团队内大咖云集，能够和无人驾驶、人工智能等多元化背景的团队技术大牛一起工作，共建项目，共同进步。 3.预测性维护先行者：AI驱,2026-07-20T14:35:58+08:00
meituan_careers:4606690800:skill:4,meituan_careers:4606690800,meituan_careers,Meituan Careers,Marketing,无人车业务部-整车研发质量经理 1）项目启动阶段牵头制定研发质量目标，将整车级目标拆解为系统级与零部件级。运用AI工具在项目推进中定期检核。 2）建立项目质量阀点评审管理机制，明确阀点准入/准出标准。运用AI智能审核工具管控阀点交付物合规性，出具主导阀点评审会议，输出评审报告。 3）建立历史问题数据库与FMEA管理机制，将验教训转化为设计规避。可运用AI技术学习历史设计规范与失效数据。 4）创建TIR/BIR问题跟踪管控清单，主导问题点改善推进，通过专题周会review问题进展、协调跨部门资源、评估延期风险。 5）管控测试、试验验证过程，针对测试中暴露的系统性失效，运用AI数据分析工具进行根因分析与失效模式识别，辅助8D问题解决，验证措施在后续样车上的有效性，直至问题彻底关闭。 6）组织各开发阶段实车静态评审及动态主观评价活动，建立问题跟踪管控清单。 1.置身于前瞻技术领域下的创新性应用项目，拥有广阔的发展空间，有机会参与和见证无人物流车的规模化落地运营； 2.团队内大咖云集，能够和无人驾驶、人工智能等多元化背景的团队技术大牛一起工作，共建项目，共同进步。 3.预测性维护先行者：AI驱,2026-07-20T14:35:58+08:00
meituan_careers:4606690800:skill:5,meituan_careers:4606690800,meituan_careers,Meituan Careers,Design,无人车业务部-整车研发质量经理 1）项目启动阶段牵头制定研发质量目标，将整车级目标拆解为系统级与零部件级。运用AI工具在项目推进中定期检核。 2）建立项目质量阀点评审管理机制，明确阀点准入/准出标准。运用AI智能审核工具管控阀点交付物合规性，出具主导阀点评审会议，输出评审报告。 3）建立历史问题数据库与FMEA管理机制，将验教训转化为设计规避。可运用AI技术学习历史设计规范与失效数据。 4）创建TIR/BIR问题跟踪管控清单，主导问题点改善推进，通过专题周会review问题进展、协调跨部门资源、评估延期风险。 5）管控测试、试验验证过程，针对测试中暴露的系统性失效，运用AI数据分析工具进行根因分析与失效模式识别，辅助8D问题解决，验证措施在后续样车上的有效性，直至问题彻底关闭。 6）组织各开发阶段实车静态评审及动态主观评价活动，建立问题跟踪管控清单。 1.置身于前瞻技术领域下的创新性应用项目，拥有广阔的发展空间，有机会参与和见证无人物流车的规模化落地运营； 2.团队内大咖云集，能够和无人驾驶、人工智能等多元化背景的团队技术大牛一起工作，共建项目，共同进步。 3.预测性维护先行者：AI驱,2026-07-20T14:35:58+08:00
